customer_id,target_churn,target_ltv
C002452,1,104586.85
C002453,0,272390
C002454,0,283216
C002455,0,1611822
C002456,0,237619
C002457,0,1679948
C002458,0,740282
C002459,0,1418904
C002460,0,464367
C002461,0,4844245
C002462,0,2458209
C002463,1,226543.65
C002464,0,830659
C002465,0,3640313
C002467,0,1137694
C002468,0,520814
C002470,0,1765268
C002471,0,72599
C002472,0,1908389
C002473,0,672765
C002474,0,204199
C002476,0,1403703
C002478,0,3729047
C002479,0,1258681
C002480,0,175582
C002481,0,282362
C002483,0,332309
C002485,0,5725218
C002486,0,403266
C002487,1,2674.85
C002488,0,380205
C002489,1,144793.05
C002490,0,1690930
C002492,0,91238
C002497,1,202823.25
C002498,0,385421
C002501,0,1393622
C002506,0,4576091
C002507,0,3425113
C002508,1,12616.8
C002510,0,659782
C002513,0,85617
C002520,0,29789
C002521,1,15319.35
C002522,0,1822658
C002524,0,1424775
C002525,0,57553
C002526,0,1272075
C002527,0,314062
C002530,0,778610
C002533,0,89330
C002535,0,1064922
C002536,1,133296.3
C002537,0,4507685
C002538,0,224703
C002540,0,313076
C002544,0,1115760
C002546,0,232878
C002549,0,47168
C002552,0,1959129
C002553,0,259292
C002554,0,943575
C002556,0,2172939
C002558,0,954054
C002560,0,1589652
C002561,0,2243739
C002562,0,990785
C002565,0,672979
C002566,0,4114834
C002567,0,3095171
C002568,0,235518
C002569,0,809740
C002570,0,167574
C002571,0,2887308
C002572,0,1360923
C002573,0,5532334
C002574,0,953573
C002576,0,341949
C002577,0,2544170
C002578,1,15119.05
C002581,0,2557820
C002582,0,696013
C002584,0,382899
C002588,0,966289
C002590,0,240521
C002591,0,18667
C002592,0,7429727
C002594,0,145286
C002595,0,2211553
C002596,0,188321
C002597,0,1091801
C002598,0,478176
C002599,0,993375
C002600,0,409925
C002601,0,3697240
C002602,0,213164
C002603,1,39126.4
C002604,0,769147
C002605,0,435176
C002607,0,3162273
C002608,0,6095715
C002610,0,1172147
C002611,0,760398
C002613,0,281986
C002614,0,2346258
C002615,0,2952110
C002621,1,99737.3
C002623,0,1602268
C002625,0,1443512
C002628,0,700101
C002629,0,1048639
C002632,0,1085818
C002633,0,3845614
C002635,0,594470
C002636,0,2525479
C002637,0,369746
C002638,0,1024098
C002640,0,32127
C002641,0,162049
C002643,0,2797145
C002644,0,3191233
C002646,0,505616
C002647,0,172502
C002650,0,759838
C002651,1,28912.6
C002652,1,89150.65
C002654,0,1124735
C002655,0,832930
C002656,1,4743.25
C002657,0,1841605
C002659,0,1607891
C002660,0,2269794
C002662,0,1831246
C002664,0,970424
C002666,0,1080749
C002667,0,2054570
C002669,0,930985
C002670,0,1103826
C002671,0,3553935
C002672,0,1144845
C002673,0,3499602
C002674,0,779543
C002675,0,3443436
C002676,0,3392625
C002677,1,123935.9
C002679,1,55860.95
C002682,0,383713
C002683,1,16639.35
C002685,0,441067
C002690,1,10629
C002691,0,944709
C002693,0,1509754
C002694,0,3129633
C002696,0,65203
C002697,0,298577
C002698,0,648158
C002699,0,1918380
C002701,0,908711
C002703,0,620814
C002704,1,63288.6
C002705,0,663829
C002706,0,301254
C002707,0,1952943
C002709,0,76151
C002711,0,298303
C002712,0,721680
C002715,1,67079.55
C002717,0,1606302
C002718,0,536134
C002720,0,2416232
C002721,1,201011.65
C002724,0,139342
C002729,0,528454
C002734,0,192361
C002735,0,285852
C002737,0,476916
C002740,0,1564927
C002746,0,387455
C002748,0,788150
C002749,0,955461
C002750,0,1087914
C002752,0,2446966
C002753,0,1460697
C002755,0,873357
C002756,0,404484
C002760,0,695227
C002761,1,15932.5
C002762,0,2026194
C002764,0,644760
C002766,0,1416608
C002767,0,965906
C002769,0,93005
C002771,0,3296176
C002775,0,3494251
C002776,0,246025
C002778,0,879891
C002780,0,238891
C002782,0,665643
C002787,0,314958
C002791,0,823325
C002793,0,2049579
C002795,0,3100559
C002796,0,1144951
C002797,0,2776531
C002799,0,236033
C002800,0,2026450
C002801,0,1973349
C002802,0,1310998
C002803,0,343644
C002805,0,920433
C002807,1,53431.35
C002809,0,2441356
C002810,0,577445
C002811,1,66606.4
C002812,0,394555
C002813,0,1589979
C002815,0,674840
C002817,0,790290
C002818,0,360242
C002819,0,218604
C002822,0,1156018
C002823,0,610739
C002824,0,3673717
C002826,0,3844845
C002830,1,4414.4
C002833,0,372295
C002835,0,814635
C002836,1,12218.9
C002838,0,1976099
C002839,1,197898.25
C002840,0,726481
C002842,0,2282937
C002844,0,3450834
C002846,0,802753
C002847,0,1803883
C002848,0,2642520
C002849,0,2358273
C002851,0,785499
C002853,0,312661
C002854,0,519627
C002856,0,1109984
C002859,0,58201
C002860,0,740305
C002861,0,736285
C002862,0,3602092
C002863,0,2832147
C002865,0,1012141
C002866,0,323794
C002867,0,692640
C002870,0,257576
C002871,1,2326.75
C002872,0,210933
C002875,1,27769.85
C002877,0,3364036
C002878,0,2994217
C002879,0,198586
C002880,1,28061.75
C002882,0,77311
C002883,1,25450.2
C002884,1,66365.1
C002885,0,923795
C002888,0,451135
C002890,0,331289
C002891,0,706929
C002893,0,2074228
C002895,0,872100
C002896,0,724943
C002897,0,18728
C002898,0,5419769
C002901,1,18385.75
C002903,0,1922023
C002905,0,20037
C002907,0,405866
C002908,0,3291659
C002909,0,2557822
C002911,0,1129892
C002912,0,1622557
C002913,0,174636
C002918,0,66305
C002919,0,734612
C002920,0,325449
C002921,0,2716757
C002922,0,842142
C002923,0,2565652
C002924,0,1178924
C002926,1,47648.45
C002929,0,929809
C002930,0,444352
C002932,1,29011.95
C002933,1,16482.2
C002935,0,722400
C002937,0,3260652
C002939,0,1687350
C002940,0,327268
C002941,1,54142.6
C002943,0,337137
C002944,0,407310
C002945,0,826876
C002949,0,418417
C002950,0,2369787
C002954,0,2305216
C002956,0,974227
C002957,0,1863922
C002958,0,592551
C002962,0,6265358
C002963,0,50344
C002964,0,1985549
C002965,0,2431211
C002966,0,1596420
C002967,0,784795
C002968,0,186489
C002971,0,1218419
C002973,0,1222922
C002974,0,2993203
C002977,0,334266
C002978,0,975092
C002979,0,4060851
C002980,0,589837
C002983,0,3159725
C002984,0,1791397
C002985,0,340111
C002986,0,544554
C002987,0,1334612
C002988,0,1006535
C002989,0,797358
C002990,0,1966916
C002992,0,103365
C002994,0,1040270
C002995,0,1817596
C002999,0,2712897
C003005,0,2373216
C003006,0,5208614
C003007,0,2115421
C003010,0,1417962
C003013,0,215023
C003015,0,2296111
C003018,0,1246186
C003019,0,268147
C003020,1,65188.45
C003021,0,1263112
C003024,0,736039
C003034,0,2008907
C003035,0,878898
C003036,0,1365222
C003038,0,750678
C003039,1,45443.5
C003040,1,24844.9
C003043,1,15168
C003044,0,4503
C003045,0,1132240
C003046,0,1105479
C003047,0,1890685
C003049,0,2963133
C003050,0,656817
C003052,0,675216
C003053,0,2351608
C003056,0,55740
C003059,1,33733.6
C003060,0,5376021
C003061,0,404654
C003062,0,4687537
C003063,0,25029
C003064,0,2146782
C003066,0,2515317
C003067,0,135903
C003068,0,3560628
C003069,0,2359063
C003070,0,602433
C003073,0,143794
C003075,0,1534491
C003079,0,780549
C003080,0,1107917
C003082,0,5725212
C003085,0,582304
C003087,0,2284803
C003089,1,106951.05
C003090,0,1102100
C003091,0,4656488
C003093,0,1409205
C003094,0,698832
C003099,1,43662.8
C003100,0,470942
C003101,0,2088649
C003102,0,1098212
C003104,0,992112
C003105,0,373043
C003106,0,939763
C003108,0,200413
C003110,0,915793
C003111,0,575093
C003112,0,990989
C003114,0,321928
C003115,0,750925
C003120,0,446980
C003122,0,181634
C003123,0,249741
C003124,0,2644939
C003128,1,28819.85
C003129,0,8023737
C003134,0,373227
C003135,0,393333
C003136,0,1610681
C003139,0,12974
C003140,1,57281.45
C003141,0,675685
C003142,0,3865158
C003144,0,58793
C003145,0,2538762
C003146,0,1640713
C003149,1,58498.6
C003152,0,246003
C003156,0,1015041
C003157,0,667688
C003158,0,2276959
C003159,0,457831
C003160,0,77308
C003161,0,1817102
C003163,0,372150
C003164,0,188314
C003165,0,225185
C003166,0,1545424
C003175,0,74351
C003177,0,1436086
C003178,0,1724666
C003179,0,34402
C003186,0,1610863
C003188,0,1031703
C003189,0,4607499
C003191,0,192462
C003192,0,2740865
C003193,0,66849
C003194,0,93683
C003195,0,2827489
C003197,0,376169
C003198,0,897311
C003200,0,1914916
C003202,0,828164
C003204,1,423782.7
C003205,1,101958.1
C003206,1,116.65
C003207,1,16844.4
C003208,0,1647116
C003211,0,1857128
C003213,0,1214932
C003214,0,1849886
C003217,1,59879.2
C003218,0,2910077
C003220,0,1740473
C003224,0,1627666
C003226,1,132315.45
C003227,0,1156389
C003229,1,123768.8
C003231,0,2788401
C003233,0,350882
C003235,0,1896213
C003237,0,2785725
C003240,0,58554
C003241,0,1190981
C003244,0,757254
C003245,0,34843
C003246,0,326819
C003247,0,549320
C003248,1,70998.1
C003249,0,288832
C003250,0,1306827
C003251,0,434522
C003256,0,428081
C003257,0,29806
C003258,0,2922992
C003259,0,4468968
C003261,0,2971298
C003262,0,79473
C003263,0,1268582
C003265,0,2094367
C003267,0,583474
C003268,0,1444339
C003269,0,187416
C003272,1,8553.85
C003274,0,998687
C003275,1,26673.9
C003276,0,958447
C003278,0,865849
C003280,0,2494964
C003281,0,1151227
C003282,0,1063173
C003286,0,203538
C003287,0,4862556
C003288,0,2683923
C003291,0,502652
C003292,0,687938
C003294,0,4173886
C003295,1,4249.35
C003297,0,3860981
C003303,0,17330
C003304,1,121460.85
C003306,0,282596
C003308,0,1674055
C003312,0,1690942
C003313,0,1356930
C003315,0,269077
C003316,0,1323591
C003317,1,131662
C003318,0,4173764
C003319,0,603409
C003321,0,2063755
C003322,0,106273
C003324,0,838523
C003325,0,3227606
C003326,0,626812
C003327,0,230315
C003328,0,211561
C003329,0,226665
C003332,0,494264
C003333,0,2044286
C003334,0,4540324
C003335,0,912024
C003339,0,1912708
C003340,0,2066692
C003341,1,74474.3
C003342,0,92156
C003344,1,9845.3
C003346,0,280939
C003347,0,47133
C003348,0,2664757
C003350,0,2370284
C003353,0,1169663
C003354,0,1684844
C003357,0,162597
C003359,0,3229623
C003360,0,14024
C003362,0,6005073
C003363,1,2692.35
C003365,0,55716
C003366,1,72085.9
C003367,0,939621
C003370,0,89887
C003371,1,6432.7
C003372,1,32796.8
C003373,0,1506212
C003374,0,469281
C003377,0,2891053
C003380,0,752910
C003384,0,1472776
C003385,0,255995
C003386,1,92604.05
C003387,0,761661
C003388,0,307796
C003389,0,717916
C003390,0,2158273
C003391,0,1420927
C003392,1,157823.65
C003393,1,97188.55
C003398,1,69378.9
C003400,0,3465312
C003401,0,261371
C003405,0,3443358
C003406,0,4652093
C003408,0,86400
C003409,0,1232622
C003410,0,682954
C003411,0,155872
C003412,0,2152773
C003413,0,892783
C003414,0,180896
C003416,0,267482
C003418,1,3836.95
C003420,0,7262
C003421,0,212690
C003422,0,299833
C003424,0,419833
C003429,0,1528670
C003431,0,3892072
C003433,1,91426.8
C003436,0,385283
C003437,0,231162
C003439,0,641699
C003440,0,5733180
C003441,0,539038
C003443,0,717948
C003444,0,3333275
C003445,0,783819
C003448,0,4781014
C003449,0,188664
C003450,0,816894
C003451,0,405217
C003454,0,1794554
C003455,0,36177
C003456,0,480319
C003457,0,967440
C003458,0,1486062
C003459,0,4404554
C003460,1,38954.4
C003461,0,826600
C003463,0,22780
C003464,0,101282
C003465,0,208573
C003466,0,1382988
C003467,0,54444
C003468,0,848529
C003469,0,959688
C003470,0,1571
C003471,0,237538
C003472,0,1630983
C003473,0,437810
C003475,0,1456871
C003476,0,3488319
C003477,0,2554261
C003478,0,813412
C003479,0,1393874
C003480,0,4065626
C003481,0,1470334
C003482,0,714522
C003484,0,142043
C003485,0,3622812
C003486,0,144263
C003487,0,461935
C003488,0,535602
C003489,0,1345391
C003491,1,5323.65
C003492,1,21118.7
C003493,1,118731.4
C003495,0,842240
C003498,0,2783354
C003499,0,1450255
C003500,0,513565
C003501,0,1698747
C003502,0,1118002
C003504,0,90214
C003505,0,2435329
C003506,0,115090
C003509,0,101354
C003513,0,1408241
C003514,0,1629008
C003515,0,3378640
C003516,0,994417
C003517,0,273625
C003519,0,603332
C003520,1,55183.35
C003521,0,641287
C003524,0,1484401
C003526,0,1333485
C003527,0,1222465
C003528,0,344296
C003530,0,2584825
C003531,0,544458
C003532,0,3578118
C003533,1,51202.5
C003535,1,7814.4
C003536,0,3230204
C003539,0,1094094
C003540,0,1770826
C003542,0,276556
C003543,0,594124
C003544,0,1304150
C003545,0,86795
C003547,0,1919158
C003548,0,1055961
C003550,1,24416.65
C003552,0,374401
C003553,0,1639770
C003554,0,1687618
C003555,0,30301
C003558,0,2353765
C003559,0,2273526
C003561,0,1777424
C003562,0,7780
C003563,0,262020
C003567,0,3385985
C003568,0,147136
C003570,0,757171
C003572,1,267141.85
C003573,0,529812
C003574,0,117359
C003575,0,129206
C003577,0,2045266
C003578,0,863026
C003579,1,251321
C003580,0,1153819
C003582,1,8280.3
C003583,0,3307752
C003584,1,58083.35
C003585,0,3223183
C003589,0,1304048
C003590,1,92.3
C003591,0,542535
C003592,0,2959622
C003593,0,230361
C003596,0,1526075
C003597,1,9378.1
C003598,0,2332123
C003599,0,447234
C003600,0,1794196
C003601,0,3560261
C003603,0,279226
C003605,0,3518864
C003606,0,150973
C003607,1,12053.8
C003609,1,24218.8
C003611,0,901810
C003613,0,894645
C003622,0,2104572
C003623,0,834682
C003624,1,72317.4
C003626,0,1261484
C003627,1,58210.15
C003629,0,1034063
C003631,0,1163653
C003632,0,81617
C003633,0,160364
C003634,0,975675
C003635,1,19338.25
C003638,0,2951401
C003640,0,349770
C003641,0,5361
C003642,0,97668
C003643,0,840274
C003644,0,3744699
C003647,0,3974106
C003650,1,27016.95
C003651,0,149829
C003652,1,29044.7
C003653,0,341672
C003655,0,2387764
C003656,0,477862
C003658,0,317776
C003659,0,409543
C003660,0,77706
C003662,0,629968
C003663,0,3949154
C003664,0,390696
C003665,0,1693776
C003666,0,3423858
C003667,0,1274685
C003668,0,2815639
C003669,0,11264851
C003670,0,41162
C003671,0,1405845
C003672,0,2033819
C003673,0,2027996
C003675,0,366202
C003676,0,651345
C003678,0,517834
C003679,0,121998
C003680,0,796000
C003682,0,422716
C003683,0,288434
C003684,0,2421531
C003685,0,1069902
C003686,0,1671398
C003687,0,1091094
C003688,0,300205
C003689,0,1106611
C003691,0,667949
C003692,0,1275986
C003693,0,1822044
C003697,1,14310.4
C003699,1,119023
C003704,0,380289
C003705,0,524945
C003706,0,1013600
C003707,0,1151628
C003709,0,111859
C003710,0,4150827
C003711,0,442673
C003713,0,304647
C003718,1,88745.75
C003719,0,340775
C003720,0,46962
C003721,0,203019
C003723,0,1510461
C003727,0,1464197
C003729,0,333680
C003730,0,108706
C003731,0,638921
C003735,0,604897
C003737,0,1979601
C003740,0,4917326
C003741,0,1276812
C003742,0,111145
C003744,0,36288
C003745,0,520286
C003746,0,755914
C003748,1,68639.05
C003749,0,2712577
C003750,0,585600
C003751,0,3155606
C003752,0,2838610
C003755,0,568501
C003756,0,132634
C003757,1,2908.5
C003760,0,875135
C003761,0,592282
C003763,0,151340
C003764,0,2301602
C003765,0,276102
C003766,0,466181
C003767,0,1014245
C003769,0,160859
C003770,0,287121
C003771,1,25999
C003772,0,329953
C003773,1,143227.35
C003774,0,1046516
C003775,0,489092
C003776,0,949445
C003779,0,501033
C003780,0,3894558
C003782,0,1124657
C003783,0,325437
C003784,0,4845137
C003785,0,135783
C003791,0,1308920
C003793,0,157161
C003795,0,2171150
C003797,1,93650.8
C003798,0,627427
C003801,0,3171451
C003802,0,552045
C003809,0,5362104
C003810,0,2301013
C003811,0,637607
C003812,1,73230.85
C003813,0,209462
C003815,1,17904.2
C003816,0,697849
C003817,0,4768592
C003818,0,75782
C003819,0,1436702
C003820,0,365915
C003821,0,332848
C003824,0,580894
C003825,0,1459692
C003826,0,1689159
C003828,0,3150236
C003829,1,13606.25
C003831,0,650675
C003833,0,247371
C003835,1,83928.45
C003838,0,2132784
C003839,0,659605
C003840,0,281314
C003842,0,1849189
C003844,0,3732166
C003846,0,382843
C003847,0,1853725
C003850,0,60682
C003852,0,703978
C003853,0,2603205
C003857,0,1183696
C003858,0,1404738
C003859,0,748669
C003861,0,599250
C003865,0,2053744
C003867,1,54159.6
C003869,0,4513468
C003870,0,5126530
C003871,0,4997791
C003872,0,635723
C003876,0,877311
C003877,0,1624889
C003878,0,2410133
C003879,0,3282410
C003880,0,455002
C003881,0,1890702
C003882,0,129625
C003884,0,3969603
C003885,0,546433
C003888,0,269413
C003889,0,3176481
C003890,0,244434
C003891,0,1304120
C003893,0,2666104
C003894,0,446678
C003895,0,314857
C003896,0,3136615
C003901,0,33769
C003902,0,384932
C003903,0,329447
C003904,0,452016
C003906,0,1550743
C003908,0,291593
C003910,1,255048.45
C003911,0,1055166
C003912,0,4433540
C003915,0,252545
C003917,0,626306
C003918,0,1417897
C003919,0,1733704
C003921,0,2460825
C003923,0,1985664
C003924,0,265854
C003925,0,1973989
C003926,0,1180144
C003927,0,1106897
C003932,0,1416747
C003933,0,227370
C003935,0,1056050
C003937,1,48323.85
C003938,0,720021
C003939,0,112682
C003940,0,736507
C003942,1,48507.2
C003944,0,214297
C003946,0,2781509
C003950,0,901402
C003951,0,351764
C003953,1,71006.25
C003954,0,492158
C003955,0,156975
C003957,0,1610366
C003960,0,40609
C003961,0,2086711
C003962,0,3390420
C003964,1,49142.8
C003965,0,418878
C003966,1,38801.15
C003967,1,77644.45
C003969,0,1964387
C003970,0,6552368
C003971,0,75146
C003973,0,974968
C003974,0,429707
C003975,0,193260
C003976,0,3854530
C003980,0,502943
C003981,0,2284743
C003982,0,761271
C003984,0,589209
C003985,0,969981
C003986,0,317357
C003987,0,2020804
C003988,0,750980
C003991,0,1657222
C003992,0,2627034
C003993,0,2160428
C003994,0,1735843
C003996,0,1088326
C003997,0,1118095
C003999,0,1036651
C004001,0,66048
C004002,0,1109284
C004003,0,6681817
C004007,0,1016286
C004009,0,262044
C004011,0,3165659
C004012,0,1838010
C004015,0,927264
C004016,0,2403812
C004018,0,1620515
C004019,0,1989767
C004020,0,482725
C004021,0,1179514
C004024,0,2375717
C004026,0,1021929
C004028,0,79832
C004030,0,755788
C004031,0,600127
C004032,0,3254540
C004034,1,48248.65
C004036,0,701737
C004038,0,3448250
C004039,0,4644860
C004041,0,1317537
C004043,0,759448
C004044,0,5669534
C004045,0,1873186
C004048,0,208640
C004050,0,922826
C004053,0,4071288
C004054,0,760130
C004055,0,268066
C004056,0,84189
C004057,0,980266
C004062,0,1147177
C004063,0,397906
C004065,0,2602777
C004068,0,371584
